frame_id,vehicle_id,world_x,world_y,speed
124,4,505,571,314
125,1,90,791,78
125,3,366,1528,373
125,4,505,576,315
126,1,91,792,70
126,3,366,1535,383
126,4,505,582,310
127,1,91,793,66
127,3,365,1541,381
127,4,504,587,302
128,1,92,794,60
128,3,365,1548,383
128,4,503,592,295
129,1,92,795,58
129,3,364,1554,387
129,4,503,596,297
130,1,91,796,66
130,3,364,1560,381
130,4,503,601,295
131,1,92,797,66
131,3,363,1567,375
131,4,502,606,296
132,1,91,798,64
132,3,363,1573,381
132,4,503,611,297
133,1,91,799,59
133,3,362,1579,376
133,4,503,616,287
134,1,91,800,60
134,3,362,1585,367
134,4,503,621,290
135,1,91,801,62
135,3,362,1592,371
135,4,503,626,287
136,1,90,802,60
136,3,361,1598,361
136,4,502,630,284
137,1,90,803,62
137,3,362,1604,368
137,4,502,635,275
138,1,89,804,56
138,3,362,1610,373
138,4,502,640,274
139,1,90,805,54
139,3,361,1616,376
139,4,503,644,284
140,1,90,806,50
140,3,361,1623,371
140,4,503,649,279
141,1,89,807,50
141,3,362,1629,380
141,4,504,654,274
142,1,90,808,52
142,3,362,1635,381
142,4,505,658,274
143,1,90,809,55
143,3,363,1642,386
143,4,504,663,270
144,1,90,810,63
144,3,363,1648,377
144,4,503,667,273
145,1,89,811,72
145,3,364,1654,374
145,4,504,672,270
146,1,89,812,62
146,3,365,1660,376
146,4,503,676,262
147,1,89,813,68
147,3,364,1667,379
147,4,503,680,255
148,1,88,814,69
148,3,363,1673,383
148,4,502,685,250
149,1,87,815,76
149,3,363,1680,390
149,4,502,689,253
150,1,87,817,77
150,3,364,1686,392
150,4,502,693,262
151,1,87,818,72
151,3,363,1693,397
151,4,501,698,270
152,1,87,819,75
152,3,363,1700,399
152,4,500,702,264
153,1,87,821,77
153,3,363,1706,400
153,4,500,707,273
154,1,87,822,84
154,3,363,1713,400
154,4,500,711,279
155,1,87,823,82
155,3,363,1719,392
155,4,500,716,269
156,1,87,825,91
156,3,364,1726,386
156,4,500,720,276
157,1,88,826,85
157,3,365,1732,386
157,4,500,725,283
158,1,87,828,84
158,3,365,1739,386
158,4,501,730,292
159,1,86,829,93
159,3,365,1745,387
159,4,501,735,297
160,1,86,831,91
160,3,365,1752,389
160,4,502,740,304
161,1,85,832,101
161,3,366,1758,382
161,4,503,745,313
162,1,85,834,101
162,3,366,1765,391
162,4,503,750,309
163,1,84,836,101
163,3,367,1771,395
163,4,503,756,316
164,1,84,837,95
164,3,368,1778,398
164,4,503,761,323
165,1,85,839,91
165,3,368,1784,400
165,4,503,767,329
166,1,85,840,82
166,3,367,1791,400
166,4,503,772,334
167,1,84,842,75
167,3,367,1798,400
167,4,504,778,329
168,1,85,843,81
168,3,368,1804,400
168,4,504,783,329
169,1,85,844,76
169,3,368,1811,399
169,4,504,789,332
170,1,86,846,78
170,3,367,1818,390
170,4,504,794,340
171,1,86,847,68
171,3,368,1824,386
171,4,505,800,348
172,1,86,848,65
172,3,368,1831,389
172,4,506,806,355
173,1,86,849,62
173,3,368,1837,379
173,4,506,812,357
174,1,86,850,69
174,3,369,1843,371
174,4,507,818,348
175,1,87,851,67
175,3,369,1849,368
175,4,507,824,341
176,1,87,852,65
176,3,368,1855,364
176,4,507,829,343
177,1,87,853,65
177,3,368,1861,363
177,4,506,835,342
178,1,87,854,69
178,3,368,1867,366
178,4,507,841,340
179,1,87,856,72
179,3,368,1874,373
179,4,506,846,333
180,1,88,857,73
180,3,368,1880,381
180,4,505,852,332
181,1,87,858,63
181,3,368,1886,382
181,4,506,857,322
182,1,87,859,57
182,3,369,1893,384
182,4,504,863,332
182,5,81,593,98
183,1,87,860,64
183,3,369,1899,391
183,4,503,868,324
183,5,81,595,103
184,1,87,861,63
184,3,369,1906,400
184,4,503,874,331
184,5,82,596,101
185,1,87,862,63
185,3,369,1913,400
185,4,502,879,336
185,5,82,598,91
186,1,86,863,63
186,3,369,1919,390
186,4,501,885,342
186,5,81,600,93
187,1,86,864,61
187,3,369,1926,400
187,4,502,891,348
187,5,81,601,86
188,1,87,865,64
188,3,370,1933,400
188,4,502,897,349
188,5,82,602,92
189,1,87,866,64
189,3,371,1939,395
189,4,501,903,359
189,5,82,604,97
190,1,86,867,69
190,3,371,1946,388
190,4,501,909,364
190,5,82,606,105
191,1,87,868,60
191,3,372,1952,380
191,4,500,915,371
191,5,83,608,104
192,1,86,869,51
192,3,372,1958,376
192,4,500,921,368
192,5,82,609,103
193,1,86,870,56
193,3,371,1965,376
193,4,501,927,364
193,5,83,611,97
194,1,86,871,60
194,3,371,1971,370
194,4,500,933,361
194,5,84,613,98
195,1,87,872,61
195,3,371,1977,378
195,4,501,939,361
195,5,84,614,98
196,1,87,873,68
196,3,371,1983,369
196,4,501,945,369
196,5,83,616,103
197,1,87,874,62
197,3,370,1989,362
197,4,501,951,361
197,5,82,618,101
198,1,86,876,66
198,3,369,1995,356
198,4,501,957,353
198,5,82,619,93
199,1,86,877,70
199,3,369,2001,352
199,4,501,963,357
199,5,83,621,96
200,1,86,878,73
200,3,370,2007,355
200,4,501,969,363
200,5,84,622,90
201,1,85,879,68
201,3,369,2013,351
201,4,502,975,359
201,5,85,624,81
202,1,86,880,62
202,3,369,2019,354
202,4,502,981,365
202,5,85,625,83
203,1,86,881,59
203,3,370,2024,346
203,4,501,987,364
203,5,85,626,82
204,1,86,882,67
204,3,371,2030,345
204,4,502,993,365
204,5,86,628,80
205,1,87,883,68
205,3,372,2036,352
205,4,501,1000,373
205,5,87,629,81
206,1,87,884,60
206,3,371,2042,351
206,4,501,1006,380
206,5,86,630,79
207,1,87,886,70
207,3,371,2048,351
207,4,501,1012,372
207,5,86,632,72
208,1,87,887,72
208,3,370,2054,357
208,4,501,1018,377
208,5,86,633,67
209,1,87,888,69
209,3,371,2060,361
209,4,500,1025,378
209,5,86,634,66
210,1,86,889,76
210,3,371,2066,367
210,4,499,1031,374
210,5,87,635,65
211,1,86,891,74
211,3,371,2072,358
211,4,500,1037,372
211,5,87,636,67
212,1,87,892,80
212,3,370,2078,360
212,4,501,1043,369
212,5,86,637,61
213,1,86,893,85
213,3,371,2084,363
213,4,500,1050,372
213,5,87,638,58
214,1,86,895,76
214,3,371,2090,355
214,4,500,1056,372
214,5,87,639,66
215,1,85,896,76
215,3,371,2096,359
215,4,499,1062,377
215,5,87,640,59
216,1,85,897,79
216,3,371,2102,357
216,4,499,1069,382
216,5,86,641,50
217,1,86,898,80
217,3,370,2108,352
217,4,500,1075,391
217,5,87,642,50
218,1,85,900,87
218,3,371,2114,361
218,4,500,1082,393
218,5,88,643,52
219,1,85,901,85
219,3,371,2120,354
219,4,499,1088,393
219,5,88,644,57
220,1,85,903,80
220,3,371,2126,351
220,4,499,1095,397
220,5,89,645,62
221,1,85,904,87
221,3,371,2131,355
221,4,499,1101,400
221,5,90,646,56
222,1,85,905,80
222,3,371,2138,363
222,4,499,1108,392
222,5,89,647,64
223,1,85,907,82
223,3,372,2144,368
223,4,498,1114,386
223,5,90,648,62
224,1,85,908,80
224,3,372,2150,362
224,4,498,1121,377
224,5,90,649,64
225,1,85,910,89
225,3,373,2156,358
225,4,498,1127,371
225,5,90,650,61
226,1,84,911,95
226,3,372,2162,364
226,4,499,1133,378
226,5,90,651,53
227,1,84,913,91
227,3,372,2168,370
227,4,499,1140,377
227,5,90,652,50
228,1,84,914,95
228,3,371,2174,360
228,4,498,1146,378
228,5,90,653,50
229,1,84,916,102
229,3,371,2180,368
229,4,498,1152,381
229,5,90,653,50
230,1,84,918,103
230,3,372,2186,370
230,4,498,1158,373
230,5,90,654,50
231,1,84,919,94
231,3,373,2192,366
231,4,497,1165,373
231,5,90,655,56
232,1,85,921,92
232,3,373,2199,373
232,4,497,1171,369
232,5,90,656,52
233,1,85,923,100
233,3,372,2205,382
233,4,496,1177,369
233,5,90,657,50
234,1,84,924,96
234,3,372,2211,383
234,4,495,1183,365
234,5,90,658,50
235,1,84,926,91
235,3,372,2218,391
235,4,495,1189,364
235,5,89,659,55
236,1,85,927,96
236,3,371,2224,391
236,4,496,1195,373
236,5,88,660,58
237,1,85,929,86
237,3,372,2231,395
237,4,496,1202,375
237,5,88,661,67
238,1,86,930,85
238,3,372,2238,390
238,4,496,1208,374
238,5,87,662,70
239,1,86,932,77
239,3,371,2244,391
239,4,496,1214,368
239,5,86,663,64
240,1,86,933,73
240,3,370,2251,394
240,4,496,1220,375
240,5,87,664,56
241,1,86,934,83
241,3,371,2257,392
241,4,496,1227,381
241,5,87,665,52
242,1,85,936,85
242,3,371,2264,399
242,4,495,1233,378
242,5,88,666,62
243,1,86,937,83
243,3,372,2270,390
243,4,495,1239,372
243,5,87,667,65
244,1,87,938,84
244,3,372,2277,398
244,4,495,1245,366
244,5,88,668,69
245,1,87,940,93
245,3,373,2283,388
245,4,494,1251,360
245,5,87,669,66
246,1,86,941,88
246,3,374,2290,386
246,4,494,1257,363
246,5,87,670,66
247,1,86,943,94
247,3,374,2297,396
247,4,493,1263,358
247,5,87,672,72
248,1,87,945,96
248,3,374,2303,387
248,4,492,1269,363
248,5,87,673,73
249,1,87,946,93
249,3,375,2309,383
249,4,492,1275,359
249,5,87,674,80
250,1,87,948,88
250,3,376,2316,382
250,4,493,1281,360
250,5,88,676,87
251,1,86,949,87
251,3,375,2322,392
251,4,492,1288,369
251,5,88,677,88
252,1,87,951,90
252,3,375,2329,387
252,4,493,1294,360
252,5,89,678,86
253,1,88,952,86
253,3,376,2335,390
253,4,494,1300,367
253,5,88,680,93
254,1,88,954,93
254,3,377,2342,396
254,4,494,1306,363
254,5,87,682,90
255,1,89,955,90
255,3,376,2349,400
255,4,495,1312,369
255,5,88,683,83
256,1,89,957,88
256,3,376,2355,392
256,4,495,1318,376
256,5,87,684,80
257,1,88,958,88
257,3,377,2362,399
257,4,494,1325,385
257,5,88,686,82
258,1,89,959,82
258,3,376,2368,392
258,4,494,1331,394
258,5,88,687,88
259,1,89,961,73
259,3,376,2375,384
259,4,494,1338,400
259,5,88,688,80
260,1,88,962,75
260,3,376,2381,377
260,4,494,1344,398
260,5,89,690,87
261,1,88,963,84
261,3,376,2387,375
261,4,493,1351,395
261,5,89,691,95
262,1,87,965,79
262,3,376,2393,375
262,4,494,1358,390
262,5,89,693,94
263,1,87,966,75
263,3,376,2400,366
263,4,495,1364,386
263,5,89,695,87
264,1,86,967,75
264,3,375,2406,356
264,4,496,1370,387
264,5,89,696,85
265,1,86,969,85
265,3,375,2411,356
265,4,496,1377,389
265,5,90,697,82
266,1,87,970,77
266,3,376,2417,349
266,4,497,1384,394
266,5,89,699,75
267,1,88,971,79
267,3,376,2423,344
267,4,497,1390,387
267,5,89,700,78
268,1,87,972,72
268,3,376,2429,336
268,4,497,1396,383
268,5,88,701,84
269,1,88,973,65
269,2,208,524,203
269,3,376,2434,342
269,4,497,1403,385
269,5,88,703,89
270,1,88,975,68
270,2,209,528,211
270,3,377,2440,338
270,4,497,1409,383
270,5,87,704,82
271,1,87,976,66
271,2,208,531,218
271,3,377,2446,338
271,4,497,1416,382
271,5,87,705,79
272,1,87,977,72
272,2,208,535,223
272,3,376,2451,347
272,4,498,1422,385
272,5,87,707,87
273,1,87,978,77
273,2,208,539,218
273,3,377,2457,346
273,4,497,1428,384
273,5,87,708,84
274,1,88,979,69
274,2,207,543,227
274,3,377,2463,351
274,4,497,1435,384
274,5,87,710,92
275,1,88,981,71
275,2,208,547,232
275,3,376,2469,352
275,4,496,1441,379
275,5,87,711,82
276,1,88,982,66
276,2,207,551,239
276,3,376,2475,349
276,4,497,1448,388
276,5,86,713,75
277,1,88,983,58
277,2,208,554,230
277,3,376,2481,351
277,4,497,1454,392
277,5,85,714,66
278,1,88,984,63
278,2,208,558,227
278,3,375,2486,353
278,4,497,1461,389
278,5,85,715,74
279,1,89,985,63
279,2,208,562,228
279,3,376,2492,353
279,4,497,1467,391
279,5,85,716,74
280,1,89,986,69
280,2,208,566,224
280,3,375,2498,347
280,4,496,1474,383
280,5,85,717,64
281,1,88,987,77
281,2,209,569,214
281,3,375,2504,338
281,4,497,1480,378
281,5,85,718,58
282,1,89,989,76
282,2,209,573,214
282,3,376,2509,338
282,4,497,1486,372
282,5,84,719,59
283,1,89,990,78
283,2,210,576,209
283,3,375,2515,330
283,4,497,1492,370
283,5,84,720,65
284,1,89,991,86
284,2,209,580,204
284,3,375,2520,325
284,4,496,1498,367
284,5,85,721,71
285,1,89,993,90
285,2,210,583,210
285,3,375,2526,329
285,4,496,1504,369
285,5,85,723,74
286,1,88,994,83
286,2,209,587,218
286,3,375,2531,319
286,4,496,1511,376
286,5,84,724,71
287,1,89,996,88
287,2,208,591,228
287,3,374,2537,329
287,4,496,1517,383
287,5,84,725,67
288,1,88,997,85
288,2,208,595,232
288,3,375,2542,325
288,4,497,1524,383
288,5,83,726,65
289,1,88,999,90
289,2,208,599,238
289,3,375,2548,327
289,4,497,1530,390
289,5,83,727,58
290,1,88,1000,82
290,2,207,603,247
290,3,376,2553,322
290,4,497,1536,384
290,5,83,728,50
291,1,88,1001,81
291,2,208,607,242
291,3,375,2558,328
291,4,497,1543,390
291,5,82,729,52
292,1,88,1003,73
292,2,208,611,241
292,3,375,2564,335
292,4,497,1549,384
292,5,83,730,55
293,1,88,1004,65
293,2,208,615,235
293,3,374,2570,334
293,4,497,1556,394
293,5,83,731,55
294,1,88,1005,70
294,2,209,619,245
294,3,375,2575,340
294,4,498,1563,398
294,5,83,732,61
295,1,88,1006,70
295,2,209,623,247
295,3,376,2581,339
295,4,498,1569,400
295,5,83,733,66
296,1,87,1007,78
296,2,209,627,251
296,3,376,2587,341
296,4,497,1576,400
296,5,84,734,64
297,1,86,1009,88
297,2,210,631,251
297,3,377,2592,338
297,4,497,1582,393
297,5,83,735,73
298,1,87,1010,84
298,2,209,635,250
298,3,377,2598,333
298,4,497,1589,384
298,5,83,736,82
299,1,86,1012,87
299,2,209,640,254
299,3,376,2603,332
299,4,498,1595,375
299,5,83,738,74
300,1,86,1013,85
300,2,210,644,257
300,3,376,2609,325
300,4,498,1601,374
300,5,84,739,68
301,1,86,1015,92
301,2,209,648,261
301,3,376,2614,332
301,4,498,1608,380
301,5,84,740,78
302,1,86,1016,100
302,2,209,653,263
302,3,376,2620,335
302,4,498,1614,374
302,5,84,741,71
303,1,87,1018,104
303,2,208,657,253
303,3,375,2626,345
303,4,497,1620,374
303,5,84,742,64
304,1,86,1020,98
304,2,208,661,261
304,3,375,2631,337
304,4,497,1626,368
304,5,83,744,74
305,1,85,1021,108
305,2,208,666,253
305,3,374,2637,334
305,4,496,1632,364
305,5,84,745,81
306,1,86,1023,104
306,2,209,670,244
306,3,374,2642,333
306,4,496,1639,373
306,5,83,746,82
307,1,86,1025,108
307,2,210,674,252
307,3,375,2648,341
307,4,495,1645,377
307,5,83,748,75
308,1,86,1027,99
308,2,209,678,256
308,3,376,2654,336
308,4,494,1651,382
308,5,83,749,67
309,1,85,1028,97
309,2,209,682,246
309,3,375,2659,329
309,4,493,1658,388
309,5,82,750,67
310,1,85,1030,102
310,2,210,686,247
310,3,375,2665,337
310,4,493,1664,381
310,5,83,751,77
311,1,86,1032,108
311,2,209,690,248
311,3,375,2670,338
311,4,493,1671,382
311,5,83,752,69
312,1,86,1034,110
312,2,209,694,240
312,3,375,2676,348
312,4,493,1677,391
312,5,84,754,72
313,1,86,1036,116
313,2,208,699,244
313,3,375,2682,354
313,4,494,1684,391
313,5,83,755,69
314,1,86,1038,118
314,2,209,703,242
314,3,375,2688,363
314,4,494,1690,397
314,5,82,756,66
315,1,87,1039,109
315,2,208,707,245
315,3,374,2694,364
315,4,494,1697,398
315,5,82,757,66
316,1,86,1041,117
316,2,208,711,246
316,3,374,2700,365
316,4,495,1703,400
316,5,81,758,71
317,1,86,1043,111
317,2,209,715,252
317,3,374,2707,369
317,4,495,1710,400
317,5,81,759,78
318,1,87,1045,117
318,2,208,719,243
318,3,373,2713,374
318,4,495,1717,400
318,5,82,761,82
319,1,87,1047,127
319,2,208,723,249
319,3,373,2719,383
319,4,496,1723,400
319,5,83,762,92
320,1,87,1049,118
320,2,208,727,246
320,3,374,2726,382
320,4,496,1730,393
320,5,82,764,89
321,1,87,1051,119
321,2,209,732,255
321,3,374,2732,379
321,4,495,1737,400
321,5,83,765,90
322,1,87,1053,125
322,2,210,736,264
322,3,373,2738,373
322,4,495,1743,400
322,5,84,767,89
323,1,86,1055,129
323,2,210,740,269
323,3,374,2744,381
323,4,495,1750,400
323,5,83,768,85
324,1,86,1058,128
324,2,210,745,267
324,3,375,2751,372
324,4,496,1757,392
324,5,84,770,78
325,1,87,1060,136
325,2,209,749,273
325,3,376,2757,378
325,4,496,1763,388
325,5,84,771,83
326,1,87,1062,137
326,2,209,754,275
326,3,376,2763,372
326,4,496,1770,396
326,5,85,772,74
327,1,86,1065,143
327,2,208,759,266
327,3,376,2769,372
327,4,496,1776,392
327,5,84,773,67
328,1,85,1067,134
328,2,209,763,273
328,3,375,2776,369
328,4,497,1783,388
328,5,84,775,73
329,1,86,1069,127
329,2,208,768,267
329,3,375,2782,369
329,4,498,1789,397
329,5,84,776,68
330,1,86,1071,126
330,2,209,772,273
330,3,375,2788,362
330,4,498,1796,398
330,5,85,777,78
331,1,85,1073,122
331,2,208,777,282
331,3,374,2794,357
331,4,497,1803,400
331,5,85,778,87
332,1,84,1075,120
332,2,209,782,291
332,3,374,2800,355
332,4,498,1809,392
332,5,84,780,86
333,1,84,1077,127
333,2,209,786,283
333,3,374,2805,349
333,4,497,1816,398
333,5,84,781,88
334,1,84,1079,118
334,2,209,791,286
334,3,375,2811,349
334,4,497,1822,391
334,5,85,783,96
335,1,85,1081,112
335,2,209,796,284
335,3,375,2817,346
335,4,497,1829,395
335,5,84,785,105
336,1,85,1083,107
336,2,209,801,283
336,3,375,2823,348
336,4,497,1835,393
336,5,84,786,96
337,1,85,1085,110
337,2,210,805,286
337,3,378,2829,342
337,4,497,1842,384
337,5,84,788,101
338,1,86,1086,105
338,2,210,810,295
338,3,379,2834,332
338,4,496,1848,376
338,5,84,790,101
339,1,85,1088,108
339,2,210,815,291
339,3,379,2840,330
339,4,496,1854,371
339,5,85,791,97
340,1,85,1090,118
340,2,210,820,292
340,3,378,2845,321
340,4,496,1860,367
340,5,85,793,105
341,1,85,1092,122
341,2,211,825,289
341,3,379,2850,326
341,4,496,1866,359
341,5,85,795,100
342,1,85,1094,112
342,2,210,830,284
342,3,378,2856,325
342,4,497,1872,358
342,5,84,796,101
343,1,85,1096,107
343,2,210,834,291
343,3,378,2861,327
343,4,497,1878,358
343,5,84,798,96
344,1,85,1098,110
344,2,210,839,282
344,3,377,2867,318
344,4,496,1884,352
344,5,84,800,97
345,1,85,1100,111
345,2,210,844,291
345,3,377,2872,326
345,4,496,1890,353
345,5,84,801,89
346,1,85,1102,120
346,2,209,849,300
346,3,376,2878,330
346,4,495,1896,343
346,5,85,803,93
347,1,84,1104,128
347,2,208,854,308
347,3,376,2883,321
347,4,494,1902,341
347,5,84,804,101
348,1,85,1106,126
348,2,208,859,298
348,3,376,2888,329
348,4,493,1907,334
348,5,84,806,92
349,1,84,1108,133
349,2,208,864,305
349,3,377,2894,323
349,4,494,1913,343
349,5,83,808,95
350,1,84,1110,142
350,2,208,869,297
350,3,377,2899,319
350,4,493,1919,339
350,5,83,809,93
351,1,84,1113,150
351,2,209,874,295
351,3,377,2904,315
351,4,493,1924,343
351,5,84,811,85
352,1,84,1116,158
352,2,209,879,294
352,3,377,2910,308
352,4,493,1930,344
352,5,83,812,81
353,1,84,1118,162
353,2,209,884,286
353,3,377,2915,299
353,4,493,1936,345
353,5,83,813,85
354,1,83,1121,168
354,2,210,889,280
354,3,377,2919,297
354,4,494,1941,339
354,5,83,815,84
355,1,84,1124,160
355,2,210,893,283
355,3,378,2925,301
355,4,494,1947,342
355,5,83,816,90
356,1,84,1126,152
356,2,210,898,276
356,3,378,2930,308
356,4,493,1953,338
356,5,83,818,88
357,1,85,1129,145
357,2,211,902,268
357,3,378,2935,316
357,4,494,1959,345
357,5,83,819,82
358,1,85,1131,142
358,2,210,907,259
358,3,377,2940,310
358,4,493,1964,342
358,5,83,820,83
359,1,84,1134,145
359,2,210,911,263
359,3,378,2945,310
359,4,494,1970,340
359,5,83,822,81
360,1,84,1136,155
360,2,211,916,269
360,3,379,2950,308
360,4,493,1976,342
360,5,82,823,89
361,1,84,1139,160
361,2,210,920,266
361,3,379,2955,298
361,4,493,1981,337
361,5,82,825,91
362,1,83,1142,169
362,2,210,924,270
362,3,379,2961,307
362,4,494,1987,332
362,5,83,826,82
363,1,84,1144,167
363,2,210,929,272
363,3,379,2966,313
363,4,494,1992,339
363,5,83,828,84
364,1,84,1147,169
364,2,210,934,270
364,3,379,2971,315
364,4,494,1998,348
364,5,83,829,85
365,1,84,1150,162
365,2,209,938,278
365,3,380,2976,322
365,4,495,2004,345
365,5,84,831,87
366,1,84,1153,156
366,2,209,943,284
366,3,379,2982,321
366,4,495,2010,352
366,5,84,832,87
367,1,85,1155,152
367,2,209,948,288
367,3,379,2987,318
367,4,494,2016,355
367,5,84,833,82
368,1,85,1158,158
368,2,210,952,282
368,3,378,2992,321
368,4,495,2022,347
368,5,83,835,82
369,1,85,1160,161
369,2,210,957,280
369,3,379,2998,328
369,4,496,2027,351
369,5,84,836,76
370,1,85,1163,169
370,2,210,962,285
370,3,379,3003,323
370,4,495,2033,351
370,5,84,837,70
371,1,85,1166,171
371,2,210,967,285
371,3,378,3009,328
371,4,495,2039,351
371,5,84,838,79
372,1,86,1169,175
372,2,210,971,283
372,3,379,3014,321
372,4,495,2045,351
372,5,85,840,82
373,1,85,1172,184
373,2,210,976,289
373,3,378,3019,319
373,4,495,2051,344
373,5,86,841,76
374,1,85,1175,185
374,2,210,981,295
374,3,378,3025,321
374,4,495,2057,350
374,5,85,843,85
375,1,85,1178,179
375,2,210,986,292
375,3,377,3030,316
375,4,495,2063,359
375,5,85,844,84
376,1,84,1181,189
376,2,211,991,297
376,3,378,3035,307
376,4,495,2069,356
376,5,85,845,77
377,1,83,1185,186
377,2,211,996,305
377,3,378,3040,299
377,4,495,2075,359
377,5,85,846,69
378,1,83,1188,190
378,2,212,1001,308
378,3,378,3045,293
378,4,496,2081,362
378,5,86,847,61
379,1,84,1191,181
379,2,212,1006,317
379,3,378,3050,300
379,4,497,2087,361
379,5,86,848,51
380,1,84,1194,190
380,2,213,1012,320
380,3,378,3055,308
380,4,497,2093,368
380,5,86,849,56
381,1,83,1197,192
381,2,214,1017,314
381,3,378,3060,315
381,4,498,2099,368
381,5,85,850,58
382,1,83,1200,192
382,2,214,1022,319
382,3,377,3066,312
382,4,499,2105,378
382,5,85,851,50
383,1,84,1204,197
383,2,214,1028,326
383,3,377,3071,305
383,4,498,2111,374
383,5,86,852,50
384,1,83,1207,195
384,2,214,1033,326
384,3,376,3076,309
384,4,498,2118,376
384,5,85,853,58
385,1,83,1210,201
385,2,214,1039,324
385,3,375,3081,319
385,4,498,2124,373
385,5,85,854,56
386,1,82,1214,205
386,2,214,1044,318
386,3,375,3086,315
386,4,497,2130,369
386,5,86,855,62
387,1,82,1217,196
387,2,214,1049,322
387,3,375,3092,315
387,4,497,2136,378
387,5,85,856,67
388,1,82,1220,193
388,2,213,1055,313
388,3,375,3097,316
388,4,497,2143,387
388,5,85,857,74
389,1,81,1223,201
389,2,214,1060,310
389,3,376,3102,323
389,4,496,2149,379
389,5,84,859,79
390,1,82,1227,211
390,2,214,1065,315
390,3,375,3108,323
390,4,496,2156,388
390,5,83,860,71
391,1,82,1231,213
391,2,214,1070,307
391,3,376,3113,329
391,4,497,2162,390
391,5,83,861,78
392,1,83,1234,208
392,2,214,1075,316
392,3,376,3119,327
392,4,496,2169,383
392,5,82,862,81
393,1,82,1238,209
393,2,214,1081,312
393,3,376,3124,325
393,4,495,2175,382
393,5,82,864,83
394,1,82,1241,212
394,2,214,1086,322
394,3,377,3129,316
394,4,495,2181,386
394,5,81,865,83
395,1,82,1245,216
395,2,213,1091,316
395,3,377,3135,325
395,4,494,2188,376
395,5,82,866,76
396,1,82,1248,213
396,2,214,1097,323
396,3,377,3140,329
396,4,493,2194,376
396,5,82,868,80
397,1,83,1252,210
397,2,213,1102,327
397,3,376,3146,333
397,4,490,2200,375
397,5,82,869,73
398,1,83,1255,209
398,2,214,1108,335
398,3,377,3151,327
398,4,491,2207,384
398,5,82,870,68
399,1,84,1259,218
399,2,213,1113,328
399,3,377,3157,323
399,4,491,2213,386
399,5,81,871,61
400,1,85,1263,222
400,2,212,1119,334
400,3,377,3162,327
400,4,492,2220,393
400,5,80,872,60
401,1,85,1266,221
401,2,212,1124,334
401,3,376,3168,322
401,4,491,2226,388
401,5,80,873,69
402,1,85,1270,220
402,2,212,1130,325
402,3,376,3173,326
402,4,492,2233,386
402,5,80,874,65
403,1,84,1274,219
403,2,212,1135,324
403,3,377,3178,323
403,4,492,2239,377
403,5,80,876,71
404,1,84,1277,228
404,2,213,1140,321
404,3,378,3184,314
404,4,491,2245,382
404,5,81,877,65
405,1,85,1281,231
405,2,213,1146,329
405,3,379,3189,304
405,4,490,2252,382
405,5,81,878,61
