frame_id,vehicle_id,world_x,world_y,speed
131,1,41,419,159
131,2,205,1231,135
131,3,365,166,186
131,4,529,1196,281
131,5,77,2071,145
131,6,208,1339,182
132,1,40,422,161
132,2,205,1234,140
132,3,365,169,194
132,4,528,1201,284
132,5,78,2073,137
132,6,208,1342,174
133,1,41,425,164
133,2,204,1236,140
133,3,365,173,203
133,4,528,1206,293
133,5,78,2076,144
133,6,208,1345,179
134,1,42,427,165
134,2,204,1238,136
134,3,366,176,204
134,4,527,1211,292
134,5,78,2078,150
134,6,208,1348,183
135,1,41,430,173
135,2,205,1241,140
135,3,366,180,202
135,4,528,1216,297
135,5,77,2081,152
135,6,208,1351,177
136,1,42,433,166
136,2,205,1243,148
136,3,366,183,209
136,4,527,1221,288
136,5,77,2083,162
136,6,208,1354,174
137,1,42,436,173
137,2,205,1246,152
137,3,366,187,215
137,4,527,1225,285
137,5,78,2086,172
137,6,209,1357,178
138,1,42,439,175
138,2,204,1248,154
138,3,367,190,208
138,4,526,1230,287
138,5,79,2089,178
138,6,209,1360,172
139,1,42,442,175
139,2,204,1251,146
139,3,367,194,215
139,4,526,1235,287
139,5,79,2092,178
139,6,209,1363,178
140,1,41,445,183
140,2,203,1253,140
140,3,367,197,213
140,4,526,1240,286
140,5,79,2095,183
140,6,208,1366,179
141,1,41,448,187
141,2,203,1255,135
141,3,366,201,209
141,4,526,1244,279
141,5,80,2098,184
141,6,208,1369,185
142,1,41,451,184
142,2,202,1257,138
142,3,367,204,219
142,4,526,1249,278
142,5,80,2101,176
142,6,208,1372,187
143,1,41,454,189
143,2,203,1260,139
143,3,366,208,221
143,4,527,1254,268
143,5,79,2104,185
143,6,209,1375,180
144,1,41,457,184
144,2,203,1262,131
144,3,366,212,225
144,4,527,1258,271
144,5,78,2107,182
144,6,209,1378,171
145,1,42,460,189
145,2,203,1264,137
145,3,367,216,234
145,4,526,1263,277
145,5,78,2110,186
145,6,209,1381,168
146,1,41,463,184
146,2,204,1267,145
146,3,368,220,238
146,4,525,1267,281
146,5,78,2114,190
146,6,209,1384,163
147,1,41,467,185
147,2,203,1269,137
147,3,368,224,244
147,4,525,1272,272
147,5,79,2117,182
147,6,210,1386,155
148,1,42,470,184
148,2,203,1271,144
148,3,369,228,252
148,4,524,1277,278
148,5,78,2120,190
148,6,209,1389,158
149,1,42,473,178
149,2,203,1274,135
149,3,370,232,259
149,4,523,1281,278
149,5,79,2123,188
149,6,210,1392,166
150,1,42,476,179
150,2,203,1276,131
150,3,369,237,252
150,4,524,1286,281
150,5,79,2126,188
150,6,210,1394,161
151,1,42,479,186
151,2,203,1278,134
151,3,369,241,259
151,4,523,1291,282
151,5,78,2129,187
151,6,209,1397,151
152,1,43,482,187
152,2,203,1280,134
152,3,370,245,253
152,4,524,1295,275
152,5,79,2132,186
152,6,210,1399,146
153,1,43,485,183
153,2,203,1282,126
153,3,369,249,259
153,4,524,1300,266
153,5,80,2135,182
153,6,210,1401,136
154,1,43,488,178
154,2,204,1285,126
154,3,370,254,266
154,4,523,1304,270
154,5,80,2138,185
154,6,210,1404,132
155,1,44,491,182
155,2,205,1287,129
155,3,371,258,260
155,4,523,1309,275
155,5,80,2142,182
155,6,211,1406,132
156,1,44,494,174
156,2,205,1289,132
156,3,370,263,258
156,4,522,1313,279
156,5,80,2145,184
156,6,211,1408,132
157,1,44,497,183
157,2,205,1291,141
157,3,370,267,259
157,4,521,1318,269
157,5,81,2148,189
157,6,211,1410,136
158,1,43,500,180
158,2,204,1294,140
158,3,370,271,254
158,4,520,1322,272
158,5,81,2151,195
158,6,211,1413,131
159,1,43,503,179
159,2,204,1296,133
159,3,370,275,249
159,4,520,1327,282
159,5,81,2154,205
159,6,211,1415,130
160,1,43,506,186
160,2,205,1298,131
160,3,370,279,249
160,4,519,1332,273
160,5,81,2158,201
160,6,212,1417,129
161,1,43,509,182
161,2,204,1300,125
161,3,369,284,243
161,4,519,1336,266
161,5,81,2161,208
161,6,212,1419,127
162,1,44,512,184
162,2,205,1302,127
162,3,369,288,243
162,4,519,1341,261
162,5,81,2165,214
162,6,213,1421,125
163,1,44,515,185
163,2,204,1304,126
163,3,369,292,251
163,4,520,1345,268
163,5,80,2168,214
163,6,214,1423,123
164,1,44,518,195
164,2,204,1306,123
164,3,369,296,247
164,4,520,1350,268
164,5,79,2172,216
164,6,213,1425,118
165,1,43,522,203
165,2,205,1308,123
165,3,369,300,248
165,4,521,1354,277
165,5,79,2176,225
165,6,213,1427,124
166,1,43,525,210
166,2,205,1310,116
166,3,369,304,251
166,4,522,1359,268
166,5,78,2180,229
166,6,212,1429,134
167,1,43,529,213
167,2,205,1312,122
167,3,370,309,259
167,4,521,1363,262
167,5,79,2184,235
167,6,212,1432,134
168,1,43,533,222
168,2,206,1315,124
168,3,371,313,261
168,4,520,1367,266
168,5,78,2187,229
168,6,213,1434,128
169,1,42,536,228
169,2,205,1317,125
169,3,372,317,268
169,4,520,1372,267
169,5,78,2191,229
169,6,213,1436,127
170,1,42,540,225
170,2,205,1319,134
170,3,371,322,271
170,4,520,1376,261
170,5,78,2195,224
170,6,213,1438,131
171,1,41,544,215
171,2,204,1321,134
171,3,372,326,274
171,4,521,1381,258
171,5,78,2199,233
171,6,213,1440,134
172,1,41,547,207
172,2,205,1323,134
172,3,372,331,272
172,4,521,1385,261
172,5,77,2203,239
172,6,213,1443,129
173,1,42,551,215
173,2,205,1326,132
173,3,373,335,265
173,4,521,1389,252
173,5,77,2207,247
173,6,214,1445,138
174,1,41,554,209
174,2,205,1328,127
174,3,373,340,265
174,4,520,1393,243
174,5,78,2211,255
174,6,213,1447,135
175,1,40,558,203
175,2,204,1330,121
175,3,372,344,267
175,4,519,1397,243
175,5,78,2215,258
175,6,214,1449,132
175,7,351,530,320
176,1,40,561,212
176,2,205,1332,114
176,3,372,349,258
176,4,519,1401,249
176,5,77,2220,261
176,6,214,1452,141
176,7,351,535,312
177,1,41,565,216
177,2,206,1333,106
177,3,372,353,251
177,4,519,1406,249
177,5,78,2224,270
177,6,213,1454,140
177,7,352,540,304
178,1,40,569,221
178,2,207,1335,114
178,3,372,357,251
178,4,520,1410,252
178,5,78,2229,279
178,6,213,1456,141
178,7,351,545,301
179,1,39,572,213
179,2,207,1337,108
179,3,372,361,243
179,4,520,1414,252
179,5,79,2234,278
179,6,214,1459,147
179,7,352,550,297
180,1,39,576,218
180,2,206,1339,113
180,3,373,365,243
180,4,521,1418,254
180,5,79,2238,271
180,6,213,1461,143
180,7,351,555,301
181,1,40,579,217
181,2,207,1341,114
181,3,373,369,249
181,4,521,1423,258
181,5,80,2243,263
181,6,213,1464,142
181,7,352,560,303
182,1,39,583,219
182,2,207,1343,119
182,3,372,374,256
182,4,522,1427,261
182,5,79,2247,271
182,6,213,1466,144
182,7,351,565,304
183,1,38,587,221
183,2,206,1345,113
183,3,371,378,258
183,4,521,1431,263
183,5,80,2252,271
183,6,212,1468,141
183,7,351,570,301
184,1,38,590,222
184,2,205,1347,115
184,3,371,382,257
184,4,521,1436,258
184,5,80,2256,273
184,6,212,1471,143
184,7,350,575,295
185,1,38,594,214
185,2,205,1349,121
185,3,370,387,263
185,4,521,1440,268
185,5,80,2261,276
185,6,211,1473,136
185,7,350,580,298
186,1,38,597,209
186,2,205,1351,122
186,3,370,391,266
186,4,520,1445,275
186,5,81,2265,277
186,6,210,1475,137
186,7,350,585,299
187,1,38,601,211
187,2,204,1353,127
187,3,369,395,261
187,4,520,1449,285
187,5,81,2270,283
187,6,210,1478,145
187,7,349,590,301
188,1,38,605,216
188,2,204,1355,131
188,3,369,400,261
188,4,521,1454,282
188,5,82,2275,290
188,6,211,1480,135
188,7,348,595,304
189,1,38,608,216
189,2,205,1357,125
189,3,369,404,268
189,4,522,1459,286
189,5,81,2280,296
189,6,211,1482,128
189,7,347,600,294
190,1,38,612,218
190,2,206,1359,120
190,3,369,409,266
190,4,523,1464,290
190,5,81,2285,288
190,6,211,1484,123
190,7,347,605,298
191,1,39,615,209
191,2,207,1361,120
191,3,368,413,265
191,4,522,1468,282
191,5,81,2290,288
191,6,211,1486,119
191,7,347,610,298
192,1,38,619,212
192,2,206,1363,120
192,3,368,417,257
192,4,523,1473,290
192,5,82,2294,293
192,6,210,1488,110
192,7,348,615,297
193,1,37,623,219
193,2,206,1365,117
193,3,367,422,255
193,4,523,1478,293
193,5,83,2299,303
193,6,211,1490,113
193,7,348,620,304
194,1,38,626,217
194,2,206,1367,114
194,3,368,426,263
194,4,523,1483,295
194,5,83,2305,307
194,6,210,1492,121
194,7,349,625,295
195,1,39,630,225
195,2,205,1369,116
195,3,369,430,260
195,4,524,1488,292
195,5,83,2310,307
195,6,210,1494,120
195,7,349,630,285
196,1,39,634,232
196,2,205,1371,108
196,3,368,435,253
196,4,524,1493,293
196,5,83,2315,317
196,6,210,1496,112
196,7,350,635,284
197,1,39,638,240
197,2,205,1373,101
197,3,368,439,250
197,4,525,1498,289
197,5,84,2320,321
197,6,209,1498,108
197,7,350,640,286
198,1,38,642,246
198,2,205,1374,95
198,3,368,443,258
198,4,526,1503,287
198,5,83,2326,319
198,6,210,1499,106
198,7,351,644,280
199,1,39,646,252
199,2,204,1376,95
199,3,368,447,251
199,4,526,1507,277
199,5,83,2331,317
199,6,209,1501,115
199,7,350,649,280
200,1,39,651,261
200,2,204,1377,93
200,3,369,451,254
200,4,527,1512,283
200,5,83,2336,321
200,6,208,1503,125
200,7,349,653,274
201,1,40,655,253
201,2,205,1379,101
201,3,369,456,252
201,4,528,1517,288
201,5,83,2342,318
201,6,209,1506,135
201,7,349,658,277
202,1,40,659,251
202,2,204,1381,98
202,3,370,460,259
202,4,527,1521,282
202,5,82,2347,320
202,6,209,1508,143
202,7,349,663,269
203,1,39,663,242
203,2,203,1382,93
203,3,369,464,258
203,4,528,1526,277
203,5,82,2352,317
203,6,209,1510,141
203,7,349,667,266
204,1,39,667,247
204,2,204,1384,94
204,3,369,469,260
204,4,527,1531,281
204,5,82,2357,309
204,6,209,1513,135
204,7,349,671,271
205,1,38,671,253
205,2,204,1385,85
205,3,369,473,257
205,4,527,1535,281
205,5,83,2363,309
205,6,209,1515,128
205,7,348,676,278
206,1,38,675,244
206,2,204,1387,84
206,3,369,477,253
206,4,527,1540,287
206,5,84,2368,306
206,6,210,1517,132
206,7,348,681,270
207,1,37,679,245
207,2,205,1388,90
207,3,368,482,261
207,4,526,1545,289
207,5,84,2373,299
207,6,210,1519,139
207,7,348,685,278
208,1,37,684,245
208,2,206,1390,90
208,3,368,486,255
208,4,527,1550,299
208,5,83,2378,304
208,6,211,1522,134
208,7,348,690,283
209,1,37,688,238
209,2,205,1391,85
209,3,368,490,260
209,4,528,1555,307
209,5,84,2383,296
209,6,210,1524,134
209,7,348,695,284
210,1,36,692,240
210,2,206,1392,76
210,3,367,495,265
210,4,529,1560,304
210,5,84,2388,296
210,6,209,1526,137
210,7,348,699,283
211,1,35,695,236
211,2,206,1393,69
211,3,366,499,275
211,4,528,1565,311
211,5,84,2392,292
211,6,210,1529,147
211,7,348,704,279
212,1,36,700,243
212,2,206,1394,62
212,3,367,504,265
212,4,528,1571,314
212,5,84,2397,299
212,6,209,1531,143
212,7,348,709,280
213,1,37,704,249
213,2,207,1395,59
213,3,367,508,274
213,4,527,1576,319
213,5,84,2402,298
213,6,209,1534,149
213,7,348,714,289
214,1,37,708,240
214,2,207,1396,56
214,3,367,513,281
214,4,527,1581,321
214,5,83,2407,299
214,6,210,1536,151
214,7,349,718,291
215,1,37,712,240
215,2,207,1397,57
215,3,367,517,275
215,4,528,1587,320
215,5,82,2413,308
215,6,210,1538,142
215,7,350,723,285
216,1,37,716,250
216,2,208,1398,57
216,3,367,522,271
216,4,528,1592,322
216,5,82,2418,317
216,6,209,1541,143
216,7,350,728,286
217,1,37,720,254
217,2,209,1399,58
217,3,368,526,269
217,4,527,1597,315
217,5,81,2423,326
217,6,209,1543,149
217,7,350,733,293
218,1,38,724,256
218,2,208,1400,53
218,3,369,531,269
218,4,527,1603,319
218,5,82,2429,324
218,6,210,1546,158
218,7,349,738,294
219,1,38,729,252
219,2,208,1401,50
219,3,368,536,276
219,4,526,1608,310
219,5,82,2434,331
219,6,211,1548,149
219,7,350,743,292
220,1,37,733,251
220,2,208,1402,54
220,3,368,540,281
220,4,527,1613,313
220,5,82,2440,340
220,6,212,1551,152
220,7,351,747,283
221,1,36,737,242
221,2,208,1403,50
221,3,368,545,284
221,4,528,1618,303
221,5,83,2446,345
221,6,211,1553,149
221,7,350,752,280
222,1,37,741,242
222,2,208,1404,56
222,3,369,550,293
222,4,528,1623,298
222,5,83,2451,343
222,6,212,1556,149
222,7,350,757,285
223,1,36,745,247
223,2,208,1405,55
223,3,369,555,297
223,4,528,1628,297
223,5,83,2457,353
223,6,211,1558,141
223,7,350,762,283
224,1,36,749,253
224,2,209,1406,57
224,3,369,560,299
224,4,529,1633,294
224,5,83,2463,345
224,6,211,1561,140
224,7,351,766,284
225,1,35,754,257
225,2,209,1407,65
225,3,368,565,293
225,4,529,1638,288
225,5,84,2469,348
225,6,211,1563,131
225,7,351,771,288
226,1,36,758,262
226,2,208,1408,67
226,3,369,570,298
226,4,529,1643,293
226,5,84,2475,353
226,6,212,1565,138
226,7,352,776,286
227,1,35,762,260
227,2,209,1409,58
227,3,369,575,293
227,4,528,1647,287
227,5,84,2481,351
227,6,212,1567,138
227,7,352,781,278
228,1,36,767,255
228,2,210,1410,60
228,3,369,579,289
228,4,529,1652,290
228,5,85,2486,352
228,6,212,1570,147
228,7,353,785,274
229,1,36,771,247
229,2,211,1411,61
229,3,368,584,296
229,4,529,1657,286
229,5,86,2492,346
229,6,211,1572,140
229,7,353,790,274
230,1,37,775,246
230,2,212,1412,64
230,3,368,589,286
230,4,529,1662,278
230,5,86,2498,352
230,6,210,1575,140
230,7,353,794,279
231,1,38,779,244
231,2,211,1413,60
231,3,369,594,279
231,4,529,1666,277
231,5,86,2504,357
231,6,210,1577,143
231,7,354,799,272
232,1,37,783,234
232,2,212,1414,54
232,3,368,598,278
232,4,528,1671,285
232,5,87,2510,361
232,6,209,1579,138
232,7,355,804,278
233,1,38,787,229
233,2,212,1415,50
233,3,368,603,282
233,4,529,1730,293
233,5,86,2516,366
233,6,210,1582,134
233,7,355,808,282
233,8,515,1610,367
234,1,38,790,232
234,2,211,1416,50
234,3,368,608,286
234,4,528,1736,295
234,5,87,2522,360
234,6,210,1584,127
234,7,354,813,285
234,8,516,1616,362
235,1,38,794,239
235,2,212,1416,50
235,3,367,613,278
235,4,529,1742,290
235,5,86,2528,360
235,6,210,1586,118
235,7,354,818,284
235,8,515,1622,357
236,1,38,798,231
236,2,212,1417,50
236,3,367,617,276
236,4,528,1748,283
236,5,87,2534,359
236,6,210,1588,125
236,7,355,823,290
236,8,514,1628,360
237,1,37,802,226
237,2,213,1418,50
237,3,368,622,281
237,4,529,1754,289
237,5,88,2540,363
237,6,210,1590,128
237,7,355,827,290
237,8,514,1634,367
238,1,37,806,229
238,2,212,1419,57
238,3,368,627,290
238,4,528,1760,284
238,5,88,2546,362
238,6,211,1592,129
238,7,356,832,287
238,8,514,1640,362
239,1,36,810,233
239,2,213,1420,54
239,3,368,632,293
239,4,529,1766,281
239,5,89,2552,354
239,6,211,1594,128
239,7,357,837,294
239,8,515,1646,359
240,1,35,814,232
240,2,212,1421,57
240,3,367,637,303
240,4,528,1772,286
240,5,89,2558,362
240,6,210,1596,130
240,7,358,842,293
240,8,516,1652,368
241,1,35,817,229
241,2,211,1422,57
241,3,367,642,309
241,4,528,1778,295
241,5,88,2564,367
241,6,211,1599,134
241,7,357,847,298
241,8,515,1658,367
242,1,35,821,234
242,2,212,1423,52
242,3,367,647,315
242,4,528,1785,288
242,5,88,2571,372
242,6,211,1601,141
242,7,356,852,294
242,8,515,1665,371
243,1,36,825,227
243,2,212,1424,57
243,3,367,652,318
243,4,528,1791,289
243,5,87,2577,369
243,6,211,1603,133
243,7,356,857,301
243,8,515,1671,380
244,1,35,829,227
244,2,212,1425,56
244,3,366,658,314
244,4,529,1797,297
244,5,87,2583,364
244,6,211,1605,123
244,7,356,862,308
244,8,516,1677,384
245,1,34,833,234
245,2,212,1425,51
245,3,366,663,309
245,4,529,1804,295
245,5,87,2589,370
245,6,211,1607,125
245,7,356,867,310
245,8,516,1684,380
246,1,34,837,224
246,2,212,1426,50
246,3,366,668,313
246,4,529,1810,298
246,5,87,2595,372
246,6,212,1610,129
246,7,356,873,317
246,8,516,1690,373
247,1,33,840,230
247,2,213,1427,50
247,3,366,673,319
247,4,529,1816,302
247,5,88,2601,369
247,6,211,1612,134
247,7,355,878,325
247,8,515,1696,372
248,1,32,844,223
248,2,213,1428,50
248,3,365,679,313
248,4,529,1822,295
248,5,87,2608,372
248,6,210,1614,133
248,7,354,883,332
248,8,516,1702,371
249,1,33,848,226
249,2,214,1429,52
249,3,365,684,318
249,4,528,1829,290
249,5,86,2614,378
249,6,210,1616,131
249,7,353,889,331
249,8,515,1709,379
250,1,32,852,230
250,2,215,1430,59
250,3,364,689,312
250,4,528,1835,288
250,5,85,2620,372
250,6,211,1618,131
250,7,353,895,338
250,8,515,1715,373
251,1,33,856,230
251,2,214,1431,62
251,3,364,694,315
251,4,528,1841,286
251,5,85,2626,377
251,6,211,1621,138
251,7,353,900,334
251,8,515,1721,383
252,1,32,860,235
252,2,214,1432,66
252,3,364,700,313
252,4,528,1848,278
252,5,84,2633,385
252,6,212,1623,141
252,7,352,906,326
252,8,516,1728,380
253,1,32,864,239
253,2,214,1433,57
253,3,365,705,317
253,4,528,1854,281
253,5,84,2639,381
253,6,212,1625,143
253,7,353,911,319
253,8,516,1734,377
254,1,33,867,232
254,2,214,1434,51
254,3,366,710,316
254,4,527,1860,290
254,5,85,2646,386
254,6,212,1628,136
254,7,353,916,317
254,8,516,1740,377
255,1,33,871,235
255,2,215,1435,50
255,3,366,715,318
255,4,528,1867,294
255,5,85,2652,385
255,6,213,1630,139
255,7,354,922,324
255,8,516,1747,381
256,1,33,875,227
256,2,214,1436,57
256,3,366,721,311
256,4,528,1873,291
256,5,84,2659,392
256,6,213,1632,144
256,7,354,927,330
256,8,516,1753,373
257,1,33,879,227
257,2,215,1437,59
257,3,366,726,309
257,4,528,1879,288
257,5,85,2665,388
257,6,214,1635,138
257,7,354,933,326
257,8,515,1759,368
258,1,33,883,224
258,2,215,1438,64
258,3,366,731,305
258,4,528,1885,278
258,5,85,2671,381
258,6,213,1637,143
258,7,355,938,321
258,8,516,1765,377
259,1,34,886,217
259,2,215,1439,54
259,3,367,736,303
259,4,528,1892,287
259,5,84,2678,390
259,6,213,1640,146
259,7,355,943,320
259,8,516,1772,378
260,1,35,890,221
260,2,216,1440,58
260,3,367,741,298
260,4,529,1898,289
260,5,84,2684,386
260,6,214,1642,138
260,7,355,949,321
260,8,516,1778,372
261,1,35,894,219
261,2,216,1440,51
261,3,367,746,296
261,4,529,1904,290
261,5,85,2691,383
261,6,215,1644,132
261,7,355,954,322
261,8,515,1784,363
262,1,34,897,226
262,2,216,1441,50
262,3,367,751,304
262,4,529,1910,282
262,5,85,2697,381
262,6,215,1646,128
262,7,355,960,332
262,8,514,1790,371
263,1,35,901,220
263,2,217,1442,50
263,3,366,756,312
263,4,530,1916,279
263,5,85,2703,373
263,6,216,1648,119
263,7,354,965,338
263,8,515,1796,380
264,1,35,905,224
264,2,217,1443,50
264,3,365,761,303
264,4,530,1923,277
264,5,85,2710,382
264,6,215,1650,119
264,7,354,971,343
264,8,514,1803,381
265,1,35,909,226
265,2,217,1444,59
265,3,365,766,308
