frame_id,vehicle_id,world_x,world_y,speed
192,2,217,1779,308
193,2,217,1784,314
194,2,217,1789,313
195,2,217,1794,319
196,2,217,1800,324
197,2,218,1805,318
198,2,218,1810,315
199,2,218,1816,325
200,2,217,1821,333
201,2,218,1827,341
202,2,219,1833,343
203,2,220,1838,337
204,2,219,1844,334
205,2,219,1850,331
206,2,219,1855,334
207,2,220,1861,327
208,2,220,1866,335
209,2,221,1872,335
210,2,221,1877,326
211,2,221,1883,332
212,2,221,1888,339
213,2,221,1894,332
214,2,220,1899,329
215,2,219,1905,336
216,2,219,1911,340
217,2,219,1916,333
218,2,219,1922,338
219,2,218,1928,336
220,2,219,1933,342
221,2,218,1939,346
222,2,218,1945,346
223,2,219,1950,336
224,2,220,1956,338
225,2,219,1962,337
226,2,220,1967,345
227,2,220,1973,343
228,2,220,1979,345
229,2,219,1985,340
230,2,219,1990,350
230,3,347,1844,279
231,2,218,1996,353
231,3,346,1849,283
232,2,219,2002,352
232,3,345,1853,292
233,2,219,2008,345
233,3,344,1858,290
234,2,219,2014,337
234,3,345,1863,296
235,2,219,2019,343
235,3,345,1868,305
236,2,219,2025,340
236,3,346,1873,299
237,2,219,2031,343
237,3,346,1878,302
238,2,219,2037,347
238,3,347,1883,305
239,2,219,2042,346
239,3,347,1889,312
240,2,218,2048,346
240,3,346,1894,318
241,2,218,2054,345
241,3,347,1899,315
242,2,219,2059,337
242,3,346,1905,324
243,2,219,2065,331
243,3,345,1910,321
244,2,220,2071,341
244,3,346,1915,324
245,2,219,2076,340
245,3,346,1921,319
246,2,219,2082,337
246,3,346,1926,309
247,2,218,2088,338
247,3,346,1931,302
248,2,217,2093,342
248,3,345,1936,312
249,2,217,2099,334
249,3,345,1942,320
250,2,217,2105,343
250,3,346,1947,328
251,2,217,2110,334
251,3,346,1952,328
252,2,217,2116,343
252,3,347,1958,328
253,2,216,2122,347
253,3,346,1963,331
254,2,217,2127,341
254,3,346,1969,335
255,2,216,2133,331
255,3,345,1975,338
256,2,216,2139,334
256,3,346,1980,342
257,2,216,2144,328
257,3,346,1986,350
258,2,217,2150,332
258,3,346,1992,343
259,2,218,2155,335
259,3,346,1998,353
260,2,217,2161,337
260,3,345,2004,359
261,2,218,2166,340
261,3,346,2010,354
262,2,219,2172,331
262,3,346,2016,351
263,2,219,2177,330
263,3,347,2021,343
264,2,219,2183,338
264,3,347,2027,343
265,2,219,2189,343
265,3,347,2033,341
266,2,219,2195,351
266,3,347,2038,337
267,2,219,2201,355
267,3,347,2044,335
268,2,220,2206,346
268,3,348,2050,336
269,2,220,2212,344
269,3,348,2055,334
270,2,220,2218,337
270,3,347,2061,335
271,2,219,2223,330
271,3,346,2066,336
272,2,220,2229,328
272,3,347,2072,337
273,2,220,2234,326
273,3,346,2078,339
274,2,219,2240,329
274,3,346,2083,330
275,2,219,2245,332
275,3,346,2089,322
276,2,219,2251,330
276,3,345,2094,312
277,2,218,2256,330
277,3,345,2099,318
278,2,218,2262,334
278,3,344,2104,315
279,2,217,2267,339
279,3,344,2109,308
280,2,218,2273,344
280,3,343,2115,303
281,2,217,2279,334
281,3,344,2120,300
282,1,53,372,145
282,2,217,2284,325
282,3,344,2124,294
283,1,54,374,148
283,2,217,2290,321
283,3,344,2129,295
284,1,55,377,141
284,2,216,2295,331
284,3,345,2134,294
285,1,55,379,149
285,2,216,2301,337
285,3,344,2139,294
286,1,56,382,140
286,2,216,2306,333
286,3,345,2144,285
287,1,57,384,135
287,2,216,2312,333
287,3,345,2149,283
288,1,58,386,132
288,2,217,2317,331
288,3,346,2153,286
289,1,59,388,128
289,2,217,2323,339
289,3,346,2158,282
290,1,58,390,122
290,2,216,2329,334
290,3,346,2163,281
291,1,59,393,131
291,2,217,2334,330
291,3,346,2168,290
292,1,59,395,140
292,2,216,2339,321
292,3,346,2173,295
293,1,58,397,147
293,2,216,2345,325
293,3,346,2178,302
294,1,57,400,154
294,2,215,2350,321
294,3,347,2183,309
295,1,57,402,146
295,2,215,2355,314
295,3,346,2188,313
296,1,56,405,143
296,2,215,2361,319
296,3,347,2193,310
297,1,57,407,136
297,2,215,2366,325
297,3,346,2198,307
298,1,57,409,138
298,2,215,2372,334
298,3,345,2203,301
299,1,57,412,147
299,2,215,2377,333
299,3,345,2208,294
300,1,57,414,144
300,2,215,2383,333
300,3,345,2213,300
301,1,56,417,149
301,2,214,2388,329
301,3,344,2218,296
302,1,57,419,153
302,2,215,2394,331
302,3,344,2223,287
303,1,58,422,157
303,2,214,2399,325
303,3,343,2228,284
304,1,58,425,164
304,2,214,2405,321
304,3,343,2233,289
305,1,58,427,167
305,2,215,2410,315
305,3,342,2237,284
306,1,59,430,169
306,2,214,2415,325
306,3,343,2242,291
307,1,59,433,160
307,2,215,2421,319
307,3,342,2247,293
308,1,60,436,170
308,2,215,2426,315
308,3,342,2252,293
309,1,60,439,167
309,2,215,2431,310
309,3,342,2257,296
310,1,60,441,171
310,2,216,2436,305
310,3,342,2262,304
311,1,60,444,175
311,2,217,2441,299
311,3,343,2267,312
312,1,60,447,181
312,2,217,2446,309
312,3,343,2272,320
313,1,61,451,190
313,2,216,2452,311
313,3,342,2278,312
314,1,60,454,184
314,2,216,2457,314
314,3,343,2283,302
315,1,59,457,194
315,2,216,2462,310
315,3,342,2288,302
316,1,60,460,195
316,2,216,2467,300
316,3,342,2293,294
317,1,60,463,199
317,2,216,2472,310
317,3,342,2298,292
318,1,60,467,194
318,2,215,2477,316
318,3,342,2302,287
319,1,59,470,191
319,2,215,2483,308
319,3,341,2307,286
320,1,59,473,189
320,2,215,2488,312
320,3,341,2312,279
321,1,59,476,183
321,2,214,2493,304
321,3,341,2317,285
322,1,58,479,185
322,2,214,2498,297
322,3,340,2321,283
323,1,58,482,194
323,2,213,2503,289
323,3,341,2326,292
324,1,58,486,203
324,2,214,2507,286
324,3,341,2331,301
325,1,59,489,207
325,2,213,2512,279
325,3,341,2336,308
326,1,59,493,203
326,2,213,2517,287
326,3,342,2342,315
327,1,59,496,199
327,2,214,2522,287
327,3,342,2347,320
328,1,59,499,195
328,2,214,2526,281
328,3,342,2352,323
329,1,59,502,197
329,2,215,2531,276
329,3,342,2358,333
330,1,59,506,195
330,2,214,2536,284
330,3,341,2363,336
331,1,60,509,202
331,2,215,2540,276
331,3,340,2369,334
332,1,59,513,202
332,2,215,2545,280
332,3,340,2375,343
333,1,60,516,198
333,2,214,2550,285
333,3,340,2380,338
334,1,60,519,190
334,2,213,2554,284
334,3,340,2386,333
335,1,60,522,180
335,2,213,2559,291
335,3,340,2392,333
336,1,60,525,178
336,2,212,2564,285
336,3,340,2397,342
337,1,60,528,179
337,2,212,2569,283
337,3,340,2403,334
338,1,59,531,173
338,2,211,2573,278
338,3,341,2408,337
339,1,59,534,180
339,2,212,2578,288
339,3,340,2414,334
340,1,58,537,187
340,2,212,2583,297
340,3,341,2420,338
341,1,58,540,185
341,2,213,2588,306
341,3,341,2425,331
342,1,58,543,176
342,2,213,2593,306
342,3,341,2431,322
343,1,58,546,167
343,2,212,2598,300
343,3,342,2436,326
344,1,58,548,157
344,2,211,2603,300
344,3,343,2441,323
345,1,57,551,165
345,2,211,2609,305
345,3,342,2447,327
346,1,57,554,162
346,2,210,2613,296
346,3,343,2452,330
347,1,56,557,164
347,2,209,2619,304
347,3,343,2458,336
348,1,56,559,162
348,2,209,2624,296
348,3,343,2464,344
349,1,57,562,171
349,2,210,2629,302
349,3,343,2470,351
350,1,57,565,177
350,2,210,2634,306
350,3,343,2475,359
351,1,57,568,170
351,2,209,2639,305
351,3,343,2482,362
352,1,57,571,173
352,2,208,2644,301
352,3,344,2487,354
353,1,56,574,178
353,2,208,2649,293
353,3,344,2494,363
354,1,56,577,172
354,2,208,2654,293
354,3,344,2500,362
355,1,55,580,168
355,2,209,2659,299
355,3,344,2506,361
356,1,54,582,173
356,2,209,2663,292
356,3,344,2512,365
357,1,53,585,169
357,2,208,2668,290
357,3,344,2518,366
358,1,53,588,165
358,2,209,2673,297
358,3,343,2524,369
359,1,53,591,174
359,2,210,2678,307
359,3,343,2530,378
360,1,54,594,172
360,2,210,2683,306
360,3,342,2536,370
361,1,54,597,167
361,2,211,2689,305
361,3,342,2543,374
362,1,53,599,158
362,2,212,2694,309
362,3,342,2549,378
363,1,52,602,161
363,2,212,2699,302
363,3,341,2555,382
364,1,53,605,160
364,2,213,2704,295
364,3,342,2562,378
365,1,53,607,153
365,2,214,2709,294
365,3,342,2568,375
366,1,53,610,147
366,2,213,2713,284
366,3,343,2574,370
367,1,54,612,141
367,2,214,2718,282
367,3,344,2580,363
368,1,53,614,142
368,2,215,2723,292
368,3,344,2586,356
369,1,53,617,144
369,2,216,2728,301
369,3,343,2592,357
370,1,53,619,144
370,2,217,2733,306
370,3,343,2598,350
371,1,54,622,149
371,2,216,2738,315
371,3,342,2604,354
372,1,53,624,148
372,2,216,2744,314
372,3,341,2610,360
373,1,52,627,156
373,2,215,2749,323
373,3,340,2616,353
374,1,53,629,154
374,2,214,2754,327
374,3,340,2622,359
375,1,53,632,161
375,2,215,2760,334
375,3,339,2628,356
376,1,52,635,164
376,2,216,2765,328
376,3,339,2634,366
377,1,52,638,172
377,2,215,2771,332
377,3,339,2640,375
378,1,52,640,173
378,2,215,2777,333
378,3,339,2646,370
379,1,51,643,173
379,2,215,2782,331
379,3,340,2652,374
380,1,51,646,170
380,2,214,2788,333
380,3,340,2659,382
381,1,52,649,163
381,2,215,2793,330
381,3,341,2665,384
382,1,52,652,163
382,2,215,2799,324
382,3,341,2671,378
383,1,52,654,161
383,2,214,2804,324
383,3,341,2678,383
384,1,52,657,163
384,2,214,2809,327
384,3,342,2684,389
385,1,51,660,169
385,2,214,2815,318
385,3,341,2691,391
386,1,51,663,163
386,2,214,2820,318
386,3,341,2698,399
387,1,50,665,169
387,2,215,2825,315
387,3,341,2704,398
388,1,51,668,170
388,2,216,2831,315
388,3,341,2711,400
389,1,50,671,163
389,2,216,2836,318
389,3,341,2718,400
390,1,50,674,164
390,2,215,2841,318
390,3,342,2724,400
391,1,50,676,155
391,2,216,2847,323
391,3,343,2731,400
392,1,51,679,152
392,2,216,2852,331
392,3,343,2738,400
393,1,51,681,150
393,2,215,2857,323
393,3,343,2744,394
394,1,51,684,158
394,2,215,2863,331
394,3,343,2751,388
395,1,52,687,161
395,2,216,2869,332
395,3,343,2757,385
396,1,52,689,161
396,2,217,2874,341
396,3,343,2764,392
397,1,52,692,155
397,2,217,2880,350
397,3,343,2770,384
398,1,52,695,164
398,2,218,2886,357
398,3,344,2776,379
399,1,52,697,163
399,2,218,2892,357
399,3,345,2783,378
400,1,51,700,170
400,2,218,2898,350
400,3,345,2789,381
401,1,50,703,160
401,2,219,2904,356
401,3,345,2795,383
402,1,51,706,167
402,2,219,2910,353
402,3,344,2802,376
403,1,50,709,177
403,2,219,2916,362
403,3,344,2808,372
404,1,51,712,179
404,2,219,2922,361
404,3,344,2814,377
405,1,51,715,187
405,2,218,2928,365
405,3,344,2821,386
406,1,52,718,196
406,2,218,2934,368
406,3,343,2827,377
407,1,51,721,188
407,2,219,2940,368
407,3,343,2833,376
408,1,52,724,192
408,2,219,2946,361
408,3,344,2839,382
409,1,51,728,195
409,2,220,2952,368
409,3,343,2846,378
410,1,51,731,188
410,2,220,2958,370
410,3,344,2852,376
411,1,51,734,193
411,2,221,2965,363
411,3,344,2858,377
412,1,51,737,198
412,2,220,2970,356
412,3,344,2865,376
413,1,51,741,204
413,2,219,2976,360
413,3,344,2871,382
414,1,50,744,211
414,2,219,2982,359
414,3,344,2877,385
415,1,51,748,212
415,2,218,2989,364
415,3,344,2884,379
416,1,52,752,221
416,2,217,2995,362
416,3,344,2890,371
417,1,51,755,221
417,2,218,3001,360
417,3,345,2896,378
418,1,51,759,222
418,2,218,3006,353
418,3,346,2902,369
419,1,51,763,216
419,2,219,3012,345
419,3,345,2909,378
420,1,51,766,218
420,2,218,3018,351
420,3,346,2915,380
421,1,51,770,215
421,2,218,3024,346
421,3,346,2921,377
422,1,52,773,218
422,2,219,3030,339
422,3,346,2928,386
423,1,52,777,227
423,2,218,3035,341
423,3,346,2934,383
424,1,52,781,220
424,2,219,3041,342
424,3,347,2941,390
425,1,52,785,225
425,2,219,3047,339
425,3,348,2947,382
426,1,53,788,217
426,2,219,3052,336
426,3,348,2954,391
427,1,52,792,212
427,2,218,3058,336
427,3,348,2960,392
428,1,52,796,217
428,2,219,3064,346
428,3,349,2967,382
429,1,52,799,226
429,2,219,3069,353
429,3,348,2973,373
430,1,52,803,231
430,2,220,3075,343
430,3,348,2979,376
431,1,51,807,230
431,2,219,3081,344
431,3,348,2985,379
432,1,52,811,238
432,2,219,3087,353
432,3,347,2992,378
433,1,52,815,241
433,2,220,3093,362
433,3,347,2998,385
434,1,53,819,244
434,2,219,3099,360
434,3,346,3005,394
435,1,52,823,248
435,2,218,3105,369
435,3,347,3011,400
436,1,52,827,244
436,2,218,3111,371
436,3,347,3018,399
437,1,52,831,240
437,2,219,3117,368
437,3,347,3025,399
438,1,52,835,241
438,2,220,3123,369
438,3,347,3031,400
439,1,53,839,235
439,2,219,3130,364
439,3,346,3038,397
440,1,53,843,235
440,2,219,3136,368
440,3,347,3045,400
441,1,52,847,226
441,2,220,3142,361
441,3,347,3051,393
442,1,52,851,229
442,2,221,3148,355
442,3,346,3058,400
443,1,53,855,235
443,2,221,3154,355
443,3,346,3064,393
444,1,52,859,238
444,2,220,3160,360
444,3,345,3071,400
445,1,52,863,237
445,2,219,3166,355
445,3,345,3078,400
446,1,52,867,237
446,2,220,3171,355
446,3,345,3084,400
447,1,52,871,245
447,2,221,3177,356
447,3,344,3091,400
448,1,52,875,238
448,2,221,3183,351
448,3,344,3098,391
449,1,51,879,247
449,2,221,3189,360
449,3,345,3104,398
450,1,51,883,248
450,2,221,3195,363
450,3,346,3111,400
451,1,52,887,239
451,2,220,3201,369
451,3,346,3118,400
452,1,52,891,238
452,2,220,3208,378
452,3,347,3124,400
453,1,52,895,241
453,2,220,3214,382
453,3,347,3131,390
454,1,52,899,243
454,2,219,3221,390
454,3,348,3137,388
455,1,51,903,242
455,2,219,3227,389
455,3,348,3144,386
456,1,52,907,242
456,2,220,3234,397
456,3,347,3150,379
457,1,53,911,252
457,2,220,3240,395
457,3,347,3156,383
458,1,54,915,253
458,2,220,3247,396
458,3,348,3163,383
459,1,53,920,252
459,2,220,3253,392
459,3,347,3169,387
460,1,53,924,257
460,2,221,3260,390
460,3,347,3176,396
461,1,53,928,252
461,2,222,3266,380
461,3,347,3182,391
462,1,53,932,256
462,2,222,3273,383
462,3,347,3189,388
463,1,52,937,258
463,2,223,3279,379
463,3,348,3195,392
464,1,52,941,264
464,2,224,3285,371
464,3,348,3202,392
465,1,52,946,264
465,2,224,3291,372
465,3,348,3209,400
466,1,53,950,262
466,2,224,3298,381
466,3,349,3215,393
467,1,53,954,254
467,2,224,3304,380
467,3,348,3222,400
468,1,53,958,247
468,2,224,3310,379
468,3,347,3228,398
469,1,52,963,254
469,2,224,3317,376
469,3,346,3235,391
470,1,51,967,254
470,2,225,3323,386
470,3,346,3241,386
471,1,51,971,252
471,2,226,3330,392
471,3,347,3248,388
472,1,52,975,252
472,2,226,3336,387
472,3,348,3254,380
473,1,53,980,258
473,2,226,3343,385
473,3,349,3260,375
474,1,52,984,266
474,2,226,3349,386
474,3,348,3267,374
475,1,52,988,263
475,2,226,3355,381
475,3,347,3273,372
476,1,53,993,253
476,2,226,3362,386
476,3,346,3279,372
477,1,52,997,258
477,2,227,3405,394
477,3,346,3285,373
478,1,53,1001,255
478,2,226,3375,400
478,3,346,3292,376
479,1,54,1005,257
479,2,225,3382,400
479,3,346,3298,381
480,1,54,1010,263
480,2,226,3424,400
480,3,345,3304,381
481,1,53,1014,262
481,2,225,3395,398
481,3,346,3310,371
482,1,54,1019,266
482,2,226,3402,398
482,3,346,3317,365
483,1,53,1023,257
483,2,226,3408,400
483,3,347,3323,365
484,1,52,1027,251
484,2,226,3415,400
484,3,346,3329,365
485,1,52,1031,248
485,2,225,3422,399
485,3,347,3335,363
486,1,51,1035,246
486,2,225,3428,400
486,3,347,3341,371
487,1,52,1040,249
487,2,225,3435,393
487,3,347,3347,380
488,1,52,1044,259
488,2,225,3441,390
488,3,348,3354,374
489,1,52,1048,261
489,2,224,3448,393
489,3,347,3360,365
490,1,52,1053,259
490,2,224,3455,388
490,3,347,3366,357
491,1,51,1057,253
491,2,224,3461,396
491,3,347,3372,363
492,1,52,1061,245
492,2,223,3468,387
492,3,348,3378,366
493,1,52,1065,246
493,2,223,3474,381
493,3,348,3384,375
494,1,52,1069,247
494,2,222,3480,382
494,3,347,3390,368
495,1,53,1073,241
495,2,223,3487,380
495,3,348,3396,371
496,1,53,1077,236
496,2,222,3493,379
496,3,349,3403,381
497,1,52,1081,232
497,2,222,3499,381
497,3,350,3409,388
498,1,52,1085,238
498,2,223,3506,375
498,3,350,3416,393
499,1,51,1089,239
499,2,223,3512,374
499,3,350,3422,400
500,1,51,1093,94
500,2,223,3518,153
500,3,350,3429,160
501,1,51,1097,95
501,2,223,3525,155
501,3,350,3436,156
502,1,50,1101,92
502,2,222,3531,155
502,3,349,3442,156
503,1,50,1105,94
503,2,222,3538,156
503,3,349,3449,160
504,1,50,1109,92
504,2,223,3544,157
504,3,349,3456,159
505,1,50,1112,88
505,2,224,3551,160
505,3,349,3462,159
506,1,49,1116,88
506,2,224,3558,158
506,3,349,3469,158
507,1,50,1120,88
507,2,224,3564,157
507,3,348,3475,159
508,1,49,1123,86
508,2,224,3571,160
508,3,348,3482,160
509,1,50,1127,89
509,2,224,3577,159
509,3,348,3489,158
510,1,49,1131,92
510,2,225,3584,158
510,3,348,3495,156
511,1,49,1135,92
511,2,224,3591,159
511,3,349,3502,157
512,1,49,1138,90
512,2,224,3597,160
512,3,349,3508,155
513,1,49,1142,91
513,2,223,3604,158
513,3,349,3515,152
514,1,49,1146,94
514,2,223,3611,160
514,3,349,3521,156
515,1,48,1150,92
515,2,222,3617,160
515,3,349,3528,158
516,1,49,1154,94
516,2,222,3624,156
516,3,349,3534,160
517,1,48,1158,97
517,2,223,3630,158
517,3,350,3541,158
518,1,48,1162,94
518,2,222,3637,159
518,3,351,3548,156
519,1,48,1166,98
519,2,223,3644,160
519,3,351,3554,157
520,1,47,1170,97
520,2,223,3650,157
520,3,351,3561,157
521,1,46,1174,98
521,2,224,3657,154
521,3,350,3567,158
522,1,45,1178,96
522,2,225,3663,154
522,3,351,3574,159
523,1,45,1182,99
523,2,226,3669,151
523,3,350,3581,158
524,1,46,1187,98
524,2,226,3676,151
524,3,349,3587,156
525,1,45,1191,99
525,2,226,3682,151
525,3,349,3594,153
526,1,45,1195,98
526,2,227,3688,152
526,3,350,3600,153
527,1,44,1199,95
527,2,227,3695,150
527,3,349,3606,156
528,1,44,1203,95
528,2,226,3701,147
528,3,350,3613,154
529,1,45,1207,96
529,2,227,3707,150
529,3,350,3619,157
530,1,44,1211,96
530,2,226,3713,148
530,3,350,3626,160
531,1,43,1215,93
531,2,227,3720,147
531,3,347,3633,157
532,1,42,1219,97
532,2,226,3726,143
532,3,347,3639,154
533,1,41,1223,100
533,2,227,3765,141
533,3,346,3645,152
534,1,42,1227,100
534,2,227,3772,137
534,3,346,3652,149
535,1,41,1231,103
535,2,226,3743,136
535,3,346,3658,146
536,1,41,1236,102
536,2,227,3749,138
536,3,347,3664,149
537,1,40,1240,98
537,2,228,3755,141
537,3,348,3670,151
538,1,40,1244,100
538,2,228,3760,139
538,3,348,3677,154
539,1,40,1248,104
539,2,227,3766,142
539,3,349,3683,150
540,1,40,1253,100
540,2,227,3772,142
540,3,350,3689,148
541,1,41,1257,102
541,2,227,3778,144
541,3,351,3696,150
542,1,41,1261,100
542,2,227,3784,145
542,3,351,3702,152
543,1,41,1265,103
543,2,227,3791,149
543,3,351,3708,155
544,1,40,1270,102
544,2,228,3797,148
544,3,350,3715,156
545,1,40,1274,104
545,2,227,3803,149
545,3,349,3722,157
546,1,40,1278,102
546,2,228,3809,146
546,3,350,3728,158
547,1,40,1282,100
547,2,228,3815,150
547,3,349,3735,160
548,1,41,1287,100
548,2,228,3822,149
548,3,349,3741,160
549,1,41,1291,102
549,2,228,3828,150
549,3,348,3748,160
550,1,41,1295,105
550,2,229,3834,151
550,3,349,3755,160
551,1,41,1300,106
551,2,228,3841,154
551,3,349,3761,160
552,1,41,1304,110
552,2,229,3847,158
552,3,349,3768,160
553,1,42,1309,109
553,2,230,3895,155
553,3,349,3775,160
554,1,43,1314,112
554,2,231,3901,154
554,3,350,3781,160
555,1,42,1318,113
555,2,230,3867,157
555,3,350,3788,157
556,1,42,1323,110
556,2,229,3873,154
556,3,351,3795,157
557,1,42,1327,107
557,2,229,3880,153
557,3,351,3801,159
558,1,41,1332,105
558,2,228,3886,156
558,3,351,3808,157
559,1,41,1336,102
559,2,228,3893,158
559,3,350,3814,158
560,1,40,1340,98
560,2,228,3899,158
560,3,350,3821,154
561,1,41,1344,100
561,2,227,3906,155
561,3,351,3827,150
562,1,41,1348,96
562,2,227,3912,154
562,3,352,3833,148
563,1,41,1353,98
563,2,226,3919,153
563,3,352,3839,148
564,1,42,1357,95
564,2,227,3925,150
564,3,351,3846,150
565,1,41,1360,93
565,2,227,3931,147
565,3,350,3852,153
566,1,41,1364,94
566,2,227,3937,146
566,3,349,3859,154
567,1,40,1368,92
567,2,227,3943,145
567,3,349,3865,155
568,1,39,1372,89
568,2,227,3949,148
568,3,349,3872,154
569,1,40,1376,91
569,2,228,3956,148
569,3,349,3878,156
570,1,41,1379,88
570,2,228,3962,149
570,3,349,3885,156
571,1,41,1383,90
571,2,228,3968,148
571,3,349,3891,154
572,1,41,1387,87
572,2,227,3974,147
572,3,349,3897,155
573,1,42,1390,84
573,2,228,3980,146
573,3,348,3904,158
574,1,41,1394,84
574,2,227,3986,143
574,3,349,3911,159
575,1,42,1397,82
575,2,226,3992,140
575,3,348,3917,160
576,1,41,1401,81
576,2,227,3998,141
576,3,349,3924,157
577,1,41,1404,77
577,2,226,4004,143
577,3,348,3931,160
578,1,42,1407,81
578,2,226,4010,141
578,3,348,3937,159
579,1,42,1411,79
579,2,226,4016,141
579,3,349,3944,160
580,1,42,1414,81
580,2,226,4022,140
580,3,349,3951,157
581,1,42,1418,84
581,2,226,4027,137
581,3,349,3957,160
582,1,41,1421,84
582,2,226,4033,139
582,3,348,3964,160
583,1,41,1425,83
583,2,227,4039,138
583,3,348,3970,157
584,1,40,1428,86
584,2,227,4045,136
584,3,349,3977,158
585,1,41,1432,82
585,2,228,4050,138
585,3,349,3984,157
586,1,41,1435,81
586,2,227,4056,135
586,3,349,3990,155
587,1,41,1439,82
587,2,227,4062,134
587,3,348,3997,153
588,1,41,1442,80
588,2,228,4067,137
588,3,349,4003,154
589,1,41,1445,79
589,2,228,4073,133
589,3,349,4010,156
590,1,42,1449,82
590,2,227,4078,131
590,3,348,4016,157
591,1,41,1452,83
591,2,227,4084,130
591,3,349,4023,154
592,1,40,1456,85
592,2,226,4089,131
592,3,349,4029,152
593,1,41,1459,84
593,2,226,4095,132
593,3,349,4035,149
594,1,42,1463,86
594,2,227,4101,135
594,3,348,4041,148
595,1,42,1467,86
595,2,227,4106,133
595,3,348,4047,148
596,1,43,1470,89
596,2,228,4112,131
596,3,348,4054,148
597,1,43,1474,89
597,2,228,4117,128
597,3,348,4060,152
598,1,44,1478,86
598,2,228,4122,128
598,3,348,4067,156
599,1,44,1481,88
599,2,228,4193,132
599,3,347,4073,159
600,1,43,1485,90
600,2,228,4134,134
600,3,348,4080,158
601,1,43,1489,90
601,2,228,4206,132
601,3,347,4086,158
602,1,43,1493,93
602,2,228,4213,134
602,3,347,4093,157
603,1,43,1497,92
603,2,229,4220,133
603,3,348,4100,156
604,1,44,1500,91
604,2,228,4156,132
604,3,348,4106,157
605,1,44,1504,89
605,2,227,4161,129
605,3,349,4113,156
606,1,43,1508,88
606,2,227,4167,129
606,3,348,4119,159
607,1,43,1512,89
607,2,227,4172,129
607,3,348,4126,159
608,1,42,1515,92
608,2,226,4177,130
608,3,348,4133,158
609,1,42,1519,92
609,2,226,4183,132
609,3,348,4139,156
610,1,42,1523,92
610,2,226,4188,132
610,3,348,4146,158
611,1,43,1527,92
611,2,225,4194,130
611,3,348,4152,156
612,1,42,1531,90
612,2,224,4199,130
612,3,349,4159,155
613,1,42,1535,94
613,2,224,4205,131
613,3,349,4165,158
614,1,43,1539,93
614,2,224,4210,130
614,3,350,4172,159
615,1,43,1542,90
615,2,225,4216,132
615,3,349,4179,160
616,1,43,1546,92
616,2,226,4221,132
616,3,350,4185,160
617,1,43,1550,91
617,2,226,4227,132
617,3,350,4192,160
618,1,43,1554,90
618,2,226,4232,131
618,3,350,4199,157
619,1,43,1558,91
619,2,225,4238,128
619,3,350,4205,157
